ISBN13,Image,Name,Rating,Reviews,Format,Series,Language,Price,Description
9781845063795,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8450/9781845063795.jpg,Little Honey Bear and the Smiley Moon,3.87,(62 ratings by Goodreads),Hardback,-1,Not Known,₹584.44,"Little Honey Bear couldn't sleep. Through his bedroom window the moon was shining, as bright as day. And surely she was smiling at him! Little Honey Bear and his friends Lily Long Ears and Teeny Tiny Mouse discover a shining silver moonpath and set off to have tea with the moon. But the path gets steeper, the wind gets colder, and it suddenly gets very dark. Wherever can the moon have gone? This is a delightful story of friendship with a magical, sparkling finish throughout. show more"
9780747550785,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7475/9780747550785.jpg,The Obvious Elephant,3.74,(47 ratings by Goodreads),Paperback,-1,English,₹680.89,"When an elephant arrives - unannounced and totally unexpected - in the village square, no one knows what it is. But everyone is prepared to make a wild guess. Could it be a train? Or a fire engine or even something for collecting rubbish? It is all down to the persistence of one little boy called Eric that eventually ensures that the identity of the elephant is deduced - and the poor thing is given a name. This is a funny, unusual and very whimsical picture book. Praise for ""Obvious Elephant"": ""one of the year's most delightful picture books"" - ""Financial Times"", December 2000. ""I'd call it One Hundred Percent Pleasure."" - ""Observer Review"", December 2000. ""A completely enchanting and thought provoking tale."" - ""The Guardian"", November 2000. show more"
9780141333748,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141333748.jpg,Charlie and Lola: This is Actually My Party,4.06,(225 ratings by Goodreads),Paperback,67287,English,₹837.76,"A Charlie and Lola picture book all about parties, by Lauren Child. It's Charlie's birthday and he has invited all his friends and Lola to an especially scary, hairy monster party - but Lola has other ideas! Not only does she make PINK fairy cakes for his friends, she opens his cards and presents too. Lola says, 'Oh I LOVE birthday parties!' How can Charlie explain to Lola that it is actually HIS party? show more"
9781408828007,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4088/9781408828007.jpg,Chu's Day,3.86,"(5,091 ratings by Goodreads)",Hardback,-1,English,"₹1,276.25","Meet Chu. Chu is a small panda with a very big sneeze. When Chu sneezes, you REALLY don't want to get in the way. But a whole day of adventure will test Chu's sneeze-resisting powers to the limit - there's the library (dusty books!), the diner (pepper!), and then the circus (all those animals!). How big can a sneeze really be? Just wait and see . . . show more"
9781444937329,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4449/9781444937329.jpg,Oi Duck-billed Platypus!,4.35,(312 ratings by Goodreads),Hardback,757800,English,"₹1,407.51","The laughter never ends with Oi Frog and Friends! A brilliantly funny, rhyming read-aloud picture book. Jam-packed with animals and silliness! From the bestselling, multi-award-winning creators of Oi Frog. *Over 1 million copies sold* Oi! Where are duck-billed platypuses meant to sit? And Kookaburras and hippopotamuses and all the other animals with impossible to rhyme with names... Over to you Frog! 'Laugh-aloud humour will have young readers in fits of giggles.' Parents in Touch Can't get enough? Look out for: Oi Frog, Oi Dog, Oi Cat, Oi Puppies. Oi Frog and Friends is a top ten bestselling series. Loved by children and parents, the books have won numerous awards, including the Laugh Out Loud Picture Book Award, and been shortlisted for many more! show more"
9780333493595,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3334/9780333493595.jpg,Peace at Last,4.28,"(4,726 ratings by Goodreads)",Hardback,-1,Not Known,₹807.79,"Mr Bear is tired and goes to bed - but can he get to sleep? ""Snore, snore"" went Mrs Bear, ""Tick-tock, tick-tock"" went the clock. Mr Bear desperately tries to get some sleep, around the house, in the garden and even in the car. This new edition contains two new pieces of artwork. show more"
9781788436038,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7884/9781788436038.jpg,I Love You Just The Way You Are,4.38,(97 ratings by Goodreads),Paperback,-1,English,"₹1,363.22",Not available
9781406304589,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406304589.jpg,Silly Suzy Goose,3.63,(366 ratings by Goodreads),Paperback,-1,English,₹975.33,"A fun-packed, read-aloud picture book about Suzy - a goose who just has to be different - from an award-winning children's book creator. Suzy Goose is fed up with being just like the rest of the flock. She wants to be different: to flap like a bat, squawk like a toucan and slide like a penguin. But when she tries to roar like a lion she gets more than she bargained for! show more"
9781408849828,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4088/9781408849828.jpg,You Can't Take An Elephant On the Bus,4.11,(307 ratings by Goodreads),Paperback,-1,English,₹938.07,"You can't take an elephant on the bus ... It would simply cause a terrible fuss! Elephants' bottoms are heavy and fat and would certainly squash the seats quite flat. Never put a camel in a sailing boat, or a tiger on a train, and don't even THINK about asking a whale to ride a bike ... This riotous picture book is filled with animals causing total disaster as they try to travel in the most unsuitable vehicles. A real romp of a book, with hilarious rhyming text and spectacular illustrations. show more"
9780333633397,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3336/9780333633397.jpg,Lift-the-Flap Animal Book,4.67,(3 ratings by Goodreads),Paperback,-1,English,"₹4,138.03","This charming paperback, with sturdy card pages, is bursting with all sorts of wonderful animals, all illustrated by Rod Campbell's much-loved artwork. Packed full of 28 exciting flaps to lift and featuring both well-known and original rhymes, there's some thing hidden to discover on every spread! This new edition of this bestseller is sure to continue delighting pre-school readers for generations to come. show more"
9781447202622,Not available,Not known,Not known,Not Known,Not available,,,,
9781405225502,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4052/9781405225502.jpg,A Lark in the Ark : A Loopy Lift-the-flap Book,3.65,(17 ratings by Goodreads),Paperback,-1,English,"₹12,963.57","A funny and silly lift-the-flap picture book about the animals on Noah's ark from Peter Bently and Lynne Chapman. All aboard for a silly game of hide and seek! It's raining - again! - and Noah and the animals are bored. So they play hide and seek! But who's that wriggling under the duvet? Llamas in pyjamas and baboons in pink pantaloons! And who's that squashed behind the chest of drawers? Bears in flares and wombats in combats! Combining rhyme and repetition, this humorous take on the tale of Noah's Ark is ideal for reading aloud with children. While the bright and fresh animal illustrations are made even more interactive thanks to the flaps hidden throughout this gem. Lift-the-flap books don't come much better than this. show more"
9781408312513,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4083/9781408312513.jpg,"Awesome Engines: Zoom, Rocket, Zoom!",3.42,(307 ratings by Goodreads),Paperback,488076,English,₹809.85,"Come on a fantastic adventure to the moon and deep into space! This exciting book is full of amazing astronauts and super space vehicles. Discover a different vehicle on each page, from rockets and moon buggies, to robot rovers, satellites and more. With bright, bold illustrations and fun, rhyming text, this is perfect for sharing and reading aloud. Little ones will love spotting all the details on each page and joining in with the lively text; as rockets 'zoom' and satellites 'whizz!' From the creators of the bestselling Dig Dig Digging. show more"
9781846168840,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8461/9781846168840.jpg,Charlie and Lola: I Am Not Sleepy and I Will Not Go to Bed,4.21,"(1,955 ratings by Goodreads)",Paperback,67287,English,₹891.77,"A classic Charlie and Lola picture book about tricky bedtimes from Children's Laureate Lauren Child. Charlie has this little sister Lola. Sometimes he has to try and get her off to bed. This is a hard job because Lola likes to stay up late... Lola says, ""I am not slightly sleepy at 6 or 7 or 8. I am still wide awake at 9 and not at all tired at 10,11 and 12 and I will probably be perky at even 13 o'clock in the morning."" Told with true Lauren Child style, this warm and funny picture book will make bedtime fun for even the most reluctant of children. As seen on CBeebies! 'Funny, bright and very entertaining' - Daily Mail show more"
9781406300390,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406300390.jpg,Guess How Much I Love You,4.37,"(135,071 ratings by Goodreads)",Hardback,123000,English,₹963.35,"A wonderful new hardback edition of this internationally bestselling classic. ""I love you right up to the moon - and back."" The story of Little and Big Nutbrown Hares' efforts to express their love for each other has become a publishing phenomenon, selling more than 18 million copies worldwide. First published nearly 15 years ago, this lovely new edition is one that children will ask for time and again. show more"
9781408330036,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4083/9781408330036.jpg,The Dark,4.05,"(12,688 ratings by Goodreads)",Paperback,-1,English,₹729.16,"A universal and empowering story about conquering your fears, from Lemony Snicket and Jon Klassen. Laszlo is afraid of the dark. The dark lives in the same house as Laszlo but mostly it spends its time in the basement. It doesn't visit Laszlo in his room. Until one night it does . . . Join Lazlo on his journey to meet the dark, and find out why it will never bother him again. With emotional insight and poetic economy, two world-renowned talents of children's literature bring to light a powerful story about overcoming fears. The originality of The Dark is breathtaking - The Times A reassuring story for any children who may be afraid of the dark - Sunday Express If ever there was a perfect creative pairing of words and pictures, surely this is it - Daily Mail Thoughtful, perceptive and very reassuring - Parents In Touch show more"
9781406329988,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4063/9781406329988.jpg,On the Road with Mavis and Marge,3.17,(12 ratings by Goodreads),Paperback,-1,English,"₹1,075.39","A zany bunch of pals succumb to wanderlust - and get more than they bargained for. Mavis and Marge are different from other animals. They want to go a-wandering. Over the hills, across the sea, and up to the moon they go, gathering a band of free-range friends on the way. But, suddenly, from across the milky way, home has a distant allure... show more"
9780141332888,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141332888.jpg,The Further Adventures of the Owl and the Pussy-cat,3.52,(206 ratings by Goodreads),Hardback,-1,English,"₹2,101.11","The Further Adventures of the Owl and the Pussycat - a beautiful new story by Julia Donaldson Gruffalo author, Julia Donaldson, revisits Edward Lear's favourite rhyme in this wonderful new story set in a nonsensical land full of adventure. When their beautiful golden ring is stolen, the Owl and the Pussy-cat must travel far from the safety of the Bong-tree glade as their search for the thief leads them across the Sea, to the Chankly Bore and beyond... Full of enchanting lyricism this new rhyme, beautifully illustrated by Charlotte Voake, promises to be as important and successful as the original. Julia Donaldson was born in 1948. She grew up in London and studied at Bristol University. She worked for a few years in publishing and as a teacher, while also writing and performing songs and street theatre with her husband Malcolm, and writing and directing two musicals for children. She has written over a hundred books and plays for children and teenagers, including the award-winning stories The Gruffalo, Room on the Broom and The Snail and the Whale, which are among the UK's best-selling picture books. Julia has won many awards, including the Smarties and Blue Peter Awards and is currently the Children's Laureate. Charlotte Voake was born in Wales and studied at the University of London. Her first illustrations were published while she was studying there in 1978. She has won the Sheffield Children's Book Award and the Smarties Book Award twice. She has been shortlisted for both the Kurt Maschler Emil Award and the Kate Greenaway Medal. Also by Julia Donaldson: The Gruffalo; Superworm; Room on the Broom; The Magic Paintbrush; The Snail and the Whale; A Squash and a Squeeze; Zog; The Highway Rat; Tabby McTat; Monkey Puzzle; Stick Man; Jack and the Flumflum Tree; What the Ladybird Heard show more"
