ISBN13,Role,Name
9780064467018,Author,Stuart J. Murphy
9780064467018,Illustrator,G. Brian Karas
9780545206945,Author,Lauren Tarshis
9780545206945,Illustrator,Scott Dawson
9781742373959,Author,Kate Constable
9780615473932,Author,Maria Dismondy
9780615473932,Illustrator,Kim Shaw
9780340681237,Author,Enid Blyton
9780141310589,Illustrated by,Sheila Moxley
9780141310589,IllustratorEdited by,Roger McGough
9780545556262,Author,Thea Stilton
9780448445403,Author,Joan Holub
9780448445403,IllustratorAuthor,Who HQ
9780448445403,Illustrator,John O'Brien
9780752866093,Author,Rene Goscinny
9780752866093,Illustrator,Albert Uderzo
9781467716086,Author,Miranda Paul
9780007597260,Author,Lois Lowry
9780141325309,Author,J. D. Wyss
9780141325309,IllustratorIntroduction by,Jon Scieszka
9780340681183,Author,Enid Blyton
9780752866505,Author,Rene Goscinny
9780752866505,Illustrator,Albert Uderzo
9780340917695,Author,Enid Blyton
9781405206358,Author,Herge
9780439120425,Author,Pam Munoz Ryan
9780439669962,Author,Allan Zullo
9780439669962,IllustratorAuthor,Mara Bovsun
9781742378251,Author,Shamini Flint
9781742378251,IllustratorAuthor,Sally Heinrich
9780142417751,Author,Kathryn Erskine
9781841462509,Author,CGP Books
9780962050206,Author,Marge Eaton Heegaard
9780448461465,Author,True Kelley
9780448461465,IllustratorAuthor,Who Hq
9780448461465,Illustrator,Stephen Marchesi
9780142408810,Author,Judy Blume
9780312659301,Author,Jacqueline Kelly
9781406366846,Author,Young Rewired State
9781406366846,Illustrator,Duncan Beedie
9781423121664,Author,Rick Riordan
9780786965649,Author,Wizards Rpg Team
9781421530550,Author,Hidenori Kusaka
9781421530550,Illustratorartist,Mato
9780800723071,Author,Rob Elliott
9780340681169,Author,Enid Blyton
9781426320965,Author,Crispin Boyer
9781426320965,IllustratorAuthor,National Geographic Kids
9781405276177,Author,Katherine Woodfine
9781570911699,Author,Cindy Neuschwander
9781570911699,Illustrator,Wayne Geehan
9781444935356,Author,Enid Blyton
9780545886222,Author,Ann M. Martin
9780545886222,Illustrator,Raina Telgemeier
9780340681251,Author,Enid Blyton
9780375825538,Author,Mary Pope Osborne
9780375825538,Illustrator,Sal Murdocca
9780385320436,Author,Charlotte Foltz Jones
9780385320436,Illustrator,John O'Brien
9780525457589,Author,Michael Ende
9780525457589,IllustratorTranslated by,Ralph Manheim
9780486284699,Author,Heinrich Hoffmann
9780448447230,Author,Bonnie Bader
9780448447230,IllustratorAuthor,Who HQ
9780448447230,Illustrator,Elizabeth Wolf
9781571745774,Author,Eckhart Tolle
9781571745774,IllustratorAuthor,Robert Friedman
9780448439044,Author,Celeste Mannis
9780448439044,IllustratorAuthor,Who HQ
9780448439044,Illustrator,John O'Brien
9780007232741,Author,Conn Iggulden
9780007232741,IllustratorAuthor,Hal Iggulden
9781904600060,Author,Murray Chandler
9781904600060,IllustratorAuthor,Helen Milligan
9780340681138,Author,Enid Blyton
9780141321097,Author,Mark Twain
9780141321097,IllustratorIntroduction by,Darren Shan
9781444935363,Author,Enid Blyton
9780763672607,Author,Jill Murphy
9780064407663,Author,Lemony Snicket
9781593274078,Author,Jason Briggs
9780440868347,Author,Jacqueline Wilson
9780486441139,Author,Robert Obojski
9780007355174,Author,Lincoln Peirce
9780062662378,Author,Margot Lee Shetterly
9780807508527,Author,"Chandler Warner, Gertrude"
9781842556795,Author,Noel Streatfeild
9781465444820,Author,Jon Woodcock
9781465444820,IllustratorAuthor,Steve Setford
9780007355181,Author,Lincoln Peirce
9780099503910,Author,Arthur Ransome
9780310719908,Author,Lee Strobel
9780310719908,IllustratorWith,Robert Suggs
9780310719908,IllustratorWith,Robert Elmer
9780061146305,Author,Lemony Snicket
9780340681114,Author,Enid Blyton
9780486436487,Author,E. Nesbit
9780380709526,Author,Beverly Cleary
9780380709526,Illustrator,Jacqueline Rogers
9781250072467,Author,Victoria Forester
9780099568339,Author,James Patterson
9781602860797,Author,Elizabeth Singer Hunt
9781408814925,Author,Angie Sage
9781593277253,Author,Oyvind Nydal Dahl
9780141360065,Author,L. M. Montgomery
9781442494565,Author,Anna Branford
9781442494565,Illustrator,Elanna Allen
9780062194817,Author,Neil Gaiman
9780062194817,IllustratorAuthor,P Craig Russell
9780375843082,Author,Deborah Hopkinson
9781444925661,Author,Jennifer Donnelly
9780439286060,Author,R Philbrick
9781408515181,Author,V. A. W. Hillier
9781408515181,IllustratorAuthor,Calex Ltd
9781404863941,Author,Suzanne Slade
9780151007158,Author,Hilaire Belloc
9780151007158,Illustrator,Edward Gorey
9781419706424,Author,Jeff Kinney
9781419706424,IllustratorAuthor,Twentieth Century Fox
9780552561563,Author,Jacqueline Wilson
9780552561563,Illustrator,Nick Sharratt
9780006716785,Author,C. S. Lewis
9780006716785,Illustrator,Pauline Baynes
9780545035248,Author,"R,L Stine"
9780486283661,Author,L. M. Montgomery
9780439139595,Author,J. K. Rowling
9780448484099,Author,Dorothy Hoobler
9780448484099,IllustratorAuthor,Thomas Hoobler
9780448484099,IllustratorAuthor,Who HQ
9780448484099,Illustrator,Jerry Hoare
9780375843891,Author,Jennifer L. Holm
9780375843891,IllustratorAuthor,Matthew Holm
9780375870644,Author,Jennifer L. Holm
9780062284037,Author,Dan Gutman
9780062284037,Illustrator,Jim Paillot
9780552564304,Author,Damian Dibben
9780006753667,Author,Michael Bond
9780006753667,Illustrator,Peggy Fortnum
9780142410851,Author,Donald J. Sobol
9781407134796,Author,Dan Freedman
9780099938101,Author,W E Johns
9780440416630,Author,Theodore Taylor
9780330538763,Author,Paul Stewart
9780330538763,IllustratorAuthor,Chris Riddell
9780064470445,Author,Barbara Robinson
9781402743986,Author,Frank Longo
9780590965767,Author,Dan Greenberg
9780590965767,IllustratorAuthor,Jared Lee
9781405233354,Author,Michael Morpurgo
9780316286121,Author,Sid Fleischman
9780316286121,IllustratorAuthor,Eric Von Schmidt
9781409944270,Author,Ethel C Pedley
9781409944270,Illustrator,Frank P Mahony
9780756640156,Author,Deborah Lock
9780062299994,Author,Gordon Korman
9781481411196,Author,Brandon Mull
9781444929928,Author,Enid Blyton
9780316406895,Author,Christopher Colfer
9780752847122,Author,Albert Uderzo
9780062414151,Author,Erin Entrada Kelly
9780062414151,Illustrator,Isabel Roxas
9780975986820,Author,E. Sabin
9781465451354,Author,Jack Challoner
9781465451354,IllustratorForeword by,Jack Andraka
9780008134402,Author,Collins Easy Learning
9780810983557,Author,Michael Buckley
9780810983557,Illustrator,Peter Ferguson
9780143506874,Author,David Hill
9780007326006,Author,Derek Landy
9780310723233,Author,"Walt Larimore, MD"
9780310723233,Illustrator,Guy Francis
9780861716531,Author,Jonathan Landaw
9780861716531,IllustratorAuthor,Janet Brooke
9781405265348,Author,Alexander McCall Smith
9780802431127,Author,Lois Walfrid-Johnson
9781444928402,Author,Enid Blyton
9781444928402,Illustrator,Babette Cole
9781107632981,Author,Gill Budgell
9780316176194,Author,Trenton Lee Stewart
9780316176194,Illustrator,Diana Sudyka
9780545386999,Author,Matt de la Pena
9780147510136,Author,Lisa Graff
9780689876790,Author,Dan Gutman
9780448486994,Author,Nico Medina
9780448486994,IllustratorAuthor,Who HQ
9780448486994,Illustrator,John Hinderliter
9781626721586,Author,Faith Erin Hicks
9781405229265,Author,Michael Morpurgo
9781404819818,Author,",Michael Dahl"
9780486275727,Edited by,Philip Smith
9781481474955,Author,Shannon Messenger
9780312384548,Author,Sarah Stewart
9780312384548,Illustrator,David Small
9780764205385,Author,Lois Gladys Leppard
9781402267857,Author,Francesca Simon
9781402267857,Illustrator,Tony Ross
9780753470503,Author,Henry Holt
9780752866451,Author,Rene Goscinny
9780752866451,Illustrator,Albert Uderzo
9780553497311,Author,Shelley Pearsall
9788478885190,Author,J K Rowling
9780140367621,Author,George Macdonald
9780140367621,Illustrator,Helen Stratton
9781849055222,Author,Kate E. Reynolds
9781849055222,Illustrator,Jonathon Powell
9781442468641,Author,Margaret Peterson Haddix
9780763666668,Author,Ian Fleming
9780763666668,Illustrator,Joe Berger
9780763631208,Author,Charles Dickens
9780763631208,Illustrator,P.J. Lynch
9781429656474,Author,Christopher Forest
9781841464398,Author,CGP Books
9781841464398,IllustratorEdited by,Paddy Gannon
9781423163374,Author,Rick Riordan
9780571313914,Author,Gene Kemp
9780099427254,Author,Arthur Ransome
9780064467346,Author,Stuart J. Murphy
9780064467346,Illustrator,Marsha Winborn
9781426308055,Author,Elizabeth Carney
9781426308055,IllustratorAuthor,National Geographic Kids
9780979539251,Author,Aureen Pinto Wagner Ph.D.
9780062386175,Author,Katherine Paterson
9781910093610,Author,Karston Muller
9781442449336,Author,Joan Holub
9781442449336,IllustratorAuthor,Suzanne Williams
9781465428264,Author,Neil Ardley
9780545627788,Author,R l Stine
9780670910571,Author,Jon Scieszka
9780670910571,Illustrator,Lane Smith
9781933339337,Author,Jessie Wise
9781933339337,IllustratorAuthor,Sara Buffington
9781623990749,Compiled by,Singapore Asian Publishers
9781623990749,IllustratorCompiled by,Carson Dellosa Education
9780380732722,Author,Beverly Cleary
9780380732722,Illustrator,Jacqueline Rogers
9780374464554,Author,Eric Heuvel
9780763629724,Illustrated by,Jenna Lareau
9780763629724,IllustratorEdited by,Paul B. Janeczko
9781442497016,Author,Brandon Mull
9781616559465,Author,Paul Tobin
9781616559465,Illustrator,Jacob Chabot
9781482397529,Author,I P Factly
9781482397529,IllustratorAuthor,I P Grinning
9780525467267,Author,A. A. Milne
9780525467267,Illustrator,Ernest H. Shepard
9780142421994,Author,Donald J. Sobol
9780590436281,Author,Dorothy Sterling
9781939601155,Author,Sydney Taylor
9780448089096,Author,Franklin W. Dixon
9780062082954,Author,Jane O'Connor
9780062082954,Illustrator,Robin Preiss Glasser
9781574218961,Author,Colleen Dorsey
9780062206855,Author,Dan Gutman
9780062206855,Illustrator,Jim Paillot
9780142427262,Author,John Flanagan
9781409301257,Author,Ladybird
9781409301257,IllustratorAuthor,William Murray
9781841462400,Author,Paddy Gannon
9781841460666,Author,William Hartley
9781841460666,IllustratorEdited by,CGP Books
9781250039965,Author,Michael Morpurgo
9780099582533,Author,Arthur Ransome
9781580626866,Author,Michael S. Dahl
9781623990756,Compiled by,Singapore Asian Publishers
9781623990756,IllustratorCompiled by,Carson Dellosa Education
9780545627290,Author,Sarah Mlynowski
9780545627757,Author,"R,L Stine"
9780099480143,Author,Chris Ryan
9780142406199,Author,Paula Danziger
9780142406199,Illustrator,Tony Ross
9780142300701,Author,Richard Peck
9781581806571,Author,Jessica Peffer
9780769654157,Author,Catherine McCafferty
9780007550043,Author,Chris Blake
9781442489769,Author,Wanda Coven
9781442489769,Illustrator,Priscilla Burris
9781606600108,Author,Jacob Grimm
9781606600108,IllustratorAuthor,Wilhelm Grimm
9781606600108,Illustrator,Arthur Rackham
9781841468303,Author,CGP Books
9781742753669,Author,R.A. Spratt
9781849416344,Author,Jacqueline Harvey
9780962050275,Author,Marge Eaton Heegaard
9780756613853,Author,Ann Newmark
9781847171320,Author,Anna Carey
9780385371353,Author,Jeanne Duprau
9780531225387,Author,Mike Venezia
9781402726002,Author,Mark Twain
9781402726002,IllustratorAfterword by,Arthur Pober
9781402726002,Illustrator,Scott McKowen
9780385753562,Author,Karen Foxlee
9781857927764,Author,Irene Howat
9780374422653,Author,Eric Heuvel
9780375802683,Author,Ron Roy
9780375802683,Illustrator,John Steven Gurney
9780756638801,Author,Maya Gold
9780756638801,IllustratorAuthor,DK
9781444918847,Author,Enid Blyton
9780763692230,Author,Liz Kessler
9781444928334,Author,Jennifer Donnelly
9780689717512,Author,Carol Ryrie Brink
9781405226677,Author,Michael Morpurgo
9781841466392,Author,CGP Books
9781841466392,IllustratorEdited by,Paddy Gannon
9780702250163,Author,Steven Herrick
9780141361956,Author,Alison Uttley
9780141361956,IllustratorAuthor,C. Tunnicliffe
9781943330638,Author,Zack Zombie
9781782945826,Author,CGP Books
9780448479354,Author,Stephanie Spinner
9780448479354,IllustratorAuthor,Who Hq
9780448479354,Illustrator,Daniel Mather
9780448089072,Author,Franklin W. Dixon
9780007512997,Author,Michael Morpurgo
9780007512997,Illustrator,Emma Chichester Clark
9780399255007,Author,John Flanagan
9780062229199,Author,Thanhha Lai
9780330349451,Author,Helen Paiba
9780330349451,Illustrator,Tony Ross
9781444921205,Author,Jennifer Donnelly
9780804846080,Author,Rita Foelker
9780670016617,Author,Max Brallier
9780670016617,Illustrator,Douglas Holgate
9780142419335,Author,Donald J. Sobol
9780394847009,Author,Quentin Reynolds
9780545141024,Author,Tom Sniegoski
9780545141024,Illustrator,Jeff Smith
9781408862346,Author,Adam Frost
9781408814901,Author,Angie Sage
9781483812182,Compiled by,Spectrum
9781416955221,Author,Carolyn Keene
9781416955221,Illustrator,Macky Pamintuan
9781401249465,Author,Sholly Fisch
9781401249465,Illustrator,Dario Brizuela
9780689810534,Author,Byrd Baylor
9780689810534,Illustrator,Peter Parnall
9781444004274,Author,Rene Goscinny
9781444004274,Illustrator,Albert Uderzo
9780375810954,Author,Bonnie Worth
9780375810954,Illustrator,Aristides Ruiz
9780099470717,Author,Ian McEwan
9780099470717,Illustrator,Anthony Browne
9780448479552,Author,James Buckley
9780448479552,IllustratorAuthor,Who HQ
9780448479552,Illustrator,Stephen Marchesi
9780008152925,Author,Laura Martin
9781465445070,Author,Dk
9781550172362,Author,Meg Hickling
9781550172362,Illustrator,Kim La Fave
9781783705924,Author,J. K. Rowling
9780140309263,Author,Ann Nolan Clark
9781421523309,Author,Akira Himekawa
9781841460482,Author,CGP Books
9781862306561,Author,Bali Rai
9780810987999,Author,Jeff Kinney
9781408814932,Author,Angie Sage
9780736955188,Author,Jim George
9781849055277,Author,Polly Waite
9781849055277,IllustratorAuthor,Lucy Willetts
9781849055277,Illustrator,Kaiyee Tay
9781465435460,Author,DK
9780544671720,Author,Edward Eager
9780544671720,IllustratorIntroduction by,Alice Hoffman
9780544671720,Illustrator,N M Bodecker
9780007559817,Author,Collins Easy Learning
9780141338910,Author,Cathy Cassidy
9780439903455,Author,Gordon Korman
9780698119901,Author,Eleanor Coerr
9780679890546,Author,Ron Roy
9780679890546,Illustrator,John Steven Gurney
9781847178190,Author,Gerard Siggins
9781629915081,Author,Peyo
9780141347899,Author,Megan Rix
9781405269148,Author,Jim Smith
9780060541873,Author,Terry Pratchett
9781471121654,Author,Michelle Harrison
9780545694704,Author,Scholastic
9780060581763,Author,Gloria Whelan
9781447265627,Author,Andrew Lane
9780736916769,Author,Stormie Omartian
9780736916769,Illustratorartist,Shari Warren
9780545386982,Author,Lisa McMann
9781444929904,Author,Enid Blyton
9781407172583,Author,Suzanne Collins
9780141335025,Author,Judi Curtin
9781402712753,Abridged by,Tania Zamorsky
9781402712753,IllustratorAuthor,Frances Hodgson Burnett
9781402712753,IllustratorAfterword by,Arthur Pober
9781402712753,Illustrator,Lucy Corvino
9780689844515,Author,Selznick
9781760290887,Author,Shamini Flint
9781760290887,Illustrator,Sally Heinrich
9780746003831,Author,Angela Wilkes
9780746003831,Illustrator,John Shackell
9780375860126,Author,Mary Pope Osborne
9780375860126,IllustratorAuthor,Natalie Pope Boyce
9780375860126,Illustrator,Sal Murdocca
9780606361484,Author,Cece Bell
9780152058289,Author,Dr P L Travers
9780152058289,Illustrator,Mary Shepard
9781408521311,Author,Guy Williams
9780007491636,Author,Michael Morpurgo
9780385371599,Author,Ron Roy
9780385371599,Illustrator,John Steven Gurney
9780007457939,Author,Collins KS2
9780312371326,Author,Elise Broach
9780062306173,Author,Dan Gutman
9780062306173,Illustrator,Jim Paillot
9781609589622,Illustrated by,Juliana Kolesova
9788498383638,Author,J. K. Rowling
9781596382190,Author,Sally Michael
9781402745751,Abridged by,Deanna Mcfadden
9781402745751,IllustratorAuthor,Victor Hugo
9781402745751,IllustratorAfterword by,Arthur Pober
9781402745751,Illustrator,Lucy Corvino
9781442402683,Author,Cindy Callaghan
9780061346095,Author,Dan Gutman
9780061346095,Illustrator,Jim Paillot
9780062497956,Author,Rob Elliott
9780062497956,Illustrator,Gearbox
9780679894575,Author,Ron Roy
9780679894575,Illustrator,John Steven Gurney
9781409301172,Author,Ladybird
9781409301172,IllustratorAuthor,William Murray
9780330413442,Author,Roger McGough
9780375846847,Author,Jarrett J. Krosoczka
9780689812361,Author,Margaret Peterson Haddix
9780071422468,Author,Derba Wise
9781858815497,Author,Richard Brassey
9780375828096,Author,Barbara Park
9780375828096,Illustrator,Denise Brunkus
9781409301455,Author,Ladybird
9781409301455,IllustratorAuthor,William Murray
9781405248563,Author,Michael Morpurgo
9781405248563,Illustrator,Michael Foreman
9780006753629,Author,Michael Bond
9780006753629,Illustrator,Peggy Fortnum
9780525444442,Author,A. A. Milne
9780525444442,Illustrator,Ernest H. Shepard
9781554534661,Author,David J Smith
9781554534661,Illustrator,Shelagh Armstrong
9780064409414,Author,C. S. Lewis
9780224606349,Author,Arthur Ransome
9780099464259,Author,Chris Ryan
9781596439849,Author,Miranda Paul
9781596439849,Illustrator,Jason Chin
9781421535494,Author,Hidenori Kusaka
9781421535494,Illustrator,Mato
9781530018901,Author,Martin Smith
9781530018901,Illustrator,Brian Amey
9780316070379,Author,Jenny Han
9780764946172,Designed by,Ronni Madrid
9781465437938,Author,Himani Khatreja
9780060734107,Author,Gail Carson Levine
9780375832307,Author,Jennifer L. Holm
9780375832307,IllustratorAuthor,Matthew Holm
9780545162005,Author,"R,L Stine"
9780756621070,Author,Mary Hoffman
9780756621070,Illustrator,Julie Downing
9781471145421,Author,Stewart Foster
9780689817083,Author,Cynthia Rylant
9780689817083,Illustrator,Wendy Anderson Halperin
